"taxIncomes"
86608
138491
119553
148456
105258
95396
90392
121965
109028
98395
119867
98946
147073
101945
139590
107053
51701
138419
100020
95849
95256
102264
136044
130799
173231
97270
104190
135685
118433
171229
106778
104764
153649
112004
109043
118922
109674
140354
112781
141047
150517
112893
149706
102152
110036
120774
117695
172045
143054
122594
98995
17820
89080
94611
180931
154740
124903
128189
74930
102662
97916
101291
124825
153984
129821
87076
94201
118024
117533
102041
119435
141993
126930
106412
141491
82276
119985
83886
99918
127598
65979
93951
120341
153274
155788
143373
91173
120293
114047
48378
122147
111974
102062
131340
119928
93011
107111
101359
134803
87221
119915
110902
134487
52769
81113
104626
88690
111497
145244
82125
104842
92538
135588
112991
137443
112757
161780
89566
161995
95631
175413
132771
109241
117470
92349
173226
2681
140397
167127
93781
178061
42416
142967
161619
82900
98838
112126
88170
115692
143797
163915
120982
103840
114356
143545
95369
116870
271659
256065
238724
343933
230746
201194
265929
371140
249325
190487
193673
318390
248992
186235
199197
221245
305293
266918
201073
191891
338085
205783
297561
360665
211201
198540
413570
251675
184146
306019
215759
267322
240743
208761
255195
279980
281947
285143
241184
200333
293435
242818
215682
191505
339930
203727
234016
224141
151673
226200
261716
138824
271224
268167
322320
194997
215958
268109
139421
204103
157705
421538
214013
209169
239159
46035
214617
204285
290330
340094
159932
277493
374091
259180
199389
197696
220041
196304
185453
254915
116324
267012
198189
359486
190791
260855
194784
253010
276542
0
248854
186363
335399
343668
384320
262122
129630
220155
247089
230566
269019
247261
246532
264433
459108
480306
635764
478373
417280
691787
494190
566572
565244
524533
244286
671170
529795
550167
380520
825466
539277
473774
301874
721055
616342
583615
456257
499949
429258
435110
488803
887268
782029
436071
744400
534089
196798
356651
595485
390559
254733
341908
2065942
1750467
1331422
733330
858404
668950
1593493
9472
8122
210216
7582
11038
12825
14703
10825
14408
16211
14084
14971
22537
18108
19021
20811
47462
66718
32914
116407
62401
99839
174420
62587
114815
84800
90260
661686
287405
4916
3810
62878
3830
3917
3298
4391
4322
4382
4367
4881
4780
4221
4804
5962
5370
5165
5602
5602
5495
6510
6605
6867
6738
6738
7051
7242
7039
7494
7219
7910
7143
8490
8804
8477
8915
8396
10523
10599
11124
10285
10044
11358
12196
12804
12704
12224
13239
14878
15074
16792
15119
15012
15576
17696
17615
22344
22679
28149
41363
5711
5265
5868
5912
5579
6396
6462
6530
7487
7064
7805
7484
7627
7482
7642
7458
8500
7045
8299
8636
8440
8727
8768
8190
8054
9798
9982
9359
9775
9195
9654
9449
9631
9237
9317
9173
9247
9174
10894
10743
10722
10434
10831
10332
10262
10373
10282
10314
11645
11679
11126
11194
11160
11460
11544
11022
11662
11919
11549
12199
12774
12390
12410
12413
12279
12255
12563
12820
13504
13753
13220
13918
13267
13251
13495
13945
13795
13315
13082
14590
14520
14126
14760
14407
14119
14972
14641
14854
14199
14324
14791
14076
15593
15783
15366
15573
15227
15352
15962
15947
15861
15906
15171
15840
15975
15008
15788
16212
15156
16954
16864
16853
16545
16765
16291
16641
16130
16792
16781
16526
16805
16907
16898
16542
16320
17938
17342
17316
17479
17174
17561
17628
17868
17674
17538
17308
17150
17558
17659
17528
17862
17745
17111
17903
18943
18716
18899
18058
18442
18342
18771
18651
18208
18198
18754
18892
18243
19195
19785
19410
19021
19873
19456
19644
19022
19122
19202
19775
19165
20225
20072
20420
20383
20108
20796
20223
20132
20997
20072
20319
20514
20178
20007
21149
21298
21832
21511
21689
21859
21077
21531
22253
22414
22516
22718
22670
22047
22428
22396
23771
22871
23793
23143
23522
23448
23135
23674
23612
23657
23900
24526
24553
24937
24827
24086
24485
24551
24283
24029
24479
26496
29069
29482
28188
25171
29955
25999
26402
25034
28538
29290
27416
29038
25460
25680
28694
26885
27903
25794
25135
27716
29217
26423
25551
28176
38797
37197
37329
31354
39206
30081
37401
38548
31309
32172
32454
31020
35106
38932
31507
36631
31797
30471
31443
34807
31718
31706
47849
44876
44686
41804
43131
47460
74433
67215
63125
50237
53368
66368
55929
52711
131993
115487
219340
13245
17121
5566
7318
7319
10538
7712
9266
15076
12456
17402
17692
0
6070
15846
9620
0
0
0
0
0
0
0
0
0
0
3209
3917
3267
3953
3263
4572
4740
4879
4161
5899
5943
5330
5913
5981
5599
5508
5312
6735
6098
7776
7699
7588
7936
8360
8250
8708
10477
10450
10871
11686
11142
11233
12485
14854
13218
14174
16318
16997
15309
18263
19158
19102
7191
9179
7878
7500
7995
7828
6992
5344
7954
9333
7582
6896
10189
10182
10887
10994
10219
10892
10494
10520
10726
10186
10730
11084
11618
11264
11354
11047
11153
12756
12295
12782
12509
13589
13020
13023
13445
14023
14421
14566
14080
15684
15276
15424
15208
15521
15809
15786
16065
16462
16277
17142
17237
17041
17997
17224
17847
18890
18169
18559
19325
19429
20160
20746
20780
20377
22410
22534
24105
23346
24016
28049
35354
4878
27171
27092
5305
8910
6983
6069
7469
7637
7156
11910
10506
10430
3547
17654
19528
2387
2569
3674
5624
3311
2223
6500
3837
2846
9046
7207
9445
9458
6053
9970
5915
5069
2970
11948
15984
12828
21236
18556
3508
19311
31193
15584
24253
25582
18459
22269
21742
35997
30611
31474
24264
34856
57766
40282
47411
27110
102246
159746
8103
3128
1153
1959
1154
1282
1521
1610
2696
2014
2417
2313
2495
3142
3378
2985
2476
2958
3071
3255
3399
3531
3270
3682
3570
3198
3200
3824
4984
4964
4582
4234
4760
4279
4914
4551
4586
4593
5216
5925
5629
5166
5837
5530
5552
5384
5899
5984
5735
5471
6469
6463
6558
6295
7144
7730
8195
9286
8085
8819
8997
9674
10414
10413
11109
10988
12501
15512
20680
18747
26365
26541
43344
33596
105592
2070
5045
5174
3849
4238
4449
1874
6271
2698
7038
0
0
0
0
0
158
320
210
420
747
628
601
1200
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
891
287
610
637
957
1701
1484
2990
0
0
0
0
882
832
758
959
1638
1776
1470
1240
2287
2305
2096
2136
2882
2995
4606
3083
3081
3032
3039
10298
4754
4505
2301
6580
6576
2121
0
0
7763
4977
10711
8243
13968
12038
12725
13539
16449
10439
14908
13877
16377
12475
14367
17515
12189
14611
20462
21526
8639
15908
18961
21098
23006
16477
19220
16461
15711
20024
22494
23557
20743
23514
21310
20772
21881
21703
20140
21260
24018
22395
23040
23512
23290
25488
22542
23183
21677
25527
26742
23275
29332
25533
22389
22073
26505
27288
26800
24579
23395
26213
27576
24291
35549
27988
33802
29130
31561
27261
16194
31477
22381
32493
24319
31867
32860
30527
35452
37926
31677
29382
30725
26647
25441
27123
27529
21878
28288
28687
27138
33904
36690
24574
31188
31228
37263
25023
32887
20772
45865
29739
36827
39817
40041
35691
39161
36928
39779
0
57011
31139
42092
57137
47420
30592
42547
68936
46142
47304
50279
39615
40583
57739
64147
58487
58645
39294
41736
43490
62064
48393
50064
17976
3801
50298
52093
54830
58586
52308
49940
48393
46829
50810
51270
50132
45665
49782
57822
45933
58897
46954
49483
46040
47736
66279
82066
144720
83009
66336
100207
41474
93477
68847
61982
57795
112110
92929
90116
77805
95406
102923
123222
91028
151165
48276
47045
91298
100393
95430
130201
85706
144434
93282
141246
95333
139123
78585
98271
99171
87245
7866
217688
273594
257025
204628
0
0
548
893212
7891
8787
9874
10841
11442
10210
9169
11364
10146
0
8014
13286
12413
9256
0
14549
12522
15354
13658
13229
16827
12621
0
9962
13198
15741
12709
12198
11282
10310
14451
17311
10081
12033
11796
15040
17395
7998
16421
17052
15149
17368
15812
16532
14956
17271
15729
15294
15239
19823
18568
18773
13911
14405
18263
17646
18871
19351
7942
16246
19047
17642
18920
18249
20213
9372
18741
19920
16352
20213
18692
19590
19081
19741
19472
20983
18764
16439
22125
20632
19971
17722
19207
21933
17104
18254
20593
18231
21496
16100
22567
16307
17225
22168
17528
20413
17814
21283
16170
20251
19538
22392
21413
23146
17147
21641
19639
23188
21649
22073
21722
19683
21686
21024
22646
23342
19262
20594
28348
21367
27655
24249
25310
27768
21508
20735
21174
11356
26056
28025
26423
26375
22859
26080
27234
23151
23221
27217
19987
25885
22465
22480
26388
22266
24520
25134
13537
20961
19938
26496
24850
19660
24049
26582
20192
20105
21542
22963
22719
0
9780
23235
26295
20253
24995
22174
17787
28165
20247
20067
22795
21143
19907
0
22836
29875
23981
28888
26397
30724
28426
34083
28945
36866
25585
32029
33020
31793
34971
29795
28096
32475
31523
29243
33303
28171
37388
30366
30012
30944
30134
33520
31869
30378
26753
27440
36199
34309
33083
34205
27045
29351
35016
30656
36047
25216
33138
32977
39240
30577
21042
30794
22364
31963
34188
27322
31348
26396
30436
35805
26678
30353
30773
34771
26229
36631
33542
29970
36788
32597
16220
28314
27065
31159
20054
27710
33531
28539
23158
35227
24108
26589
28005
29679
34321
31709
38340
31680
30356
30129
29881
28709
23483
37095
34966
21016
27515
38749
20706
32893
34697
30204
32353
30992
29982
33607
35216
24097
28078
26358
25922
30794
22309
25436
27816
35972
31946
30796
29874
15247
29150
25181
26008
30655
32901
28515
28663
28169
33050
28704
34337
32661
35879
27630
33049
27246
32874
29506
26085
37575
20202
32452
28662
30303
31103
24847
31266
26251
28123
31768
25715
25518
32152
36661
28987
28333
22262
23094
31682
27110
16335
26693
23281
31065
22234
33807
28782
9941
33441
30090
25324
35632
18608
29176
35362
37446
0
29374
32410
33270
27752
36165
27209
32456
35423
33395
37052
34779
16552
30372
28072
27096
36451
34860
32482
30067
34386
29325
27251
35018
30351
32809
33395
27445
39284
34574
31464
42531
38317
41776
48050
43168
38835
47922
36024
40574
36217
36670
40347
39851
33016
42583
35624
43566
45266
42160
42312
38641
40414
19934
35884
43914
38555
24840
41363
39459
34642
41616
45572
42248
32951
39280
33315
37667
33296
7736
31076
31599
34363
35376
28085
39944
42246
34691
34214
39880
43858
38085
34990
38234
40845
45826
39668
35454
37942
46031
38120
38686
39056
32886
43511
39062
34013
36293
38309
32444
31005
40019
46862
38383
38916
39836
33151
41024
47141
41389
38809
37277
34540
42632
39706
47553
40619
36334
43243
41224
31486
41425
31197
32806
37223
0
28798
36168
39226
37826
32591
40597
35440
34758
19743
41801
39794
43854
41543
40004
39427
33402
36502
39003
27356
32232
36541
41019
37851
34925
46265
21868
36841
35301
41996
41819
33823
37205
41420
33603
42317
31972
37117
45293
42472
41933
32011
39511
48671
40477
36825
36032
39002
38987
47366
42403
45716
43016
39586
32281
36245
36391
39152
33569
37954
26566
41065
39403
41060
45252
6607
44002
36449
34391
40941
34252
33543
47880
43005
38806
40044
30899
35806
30847
41272
43536
44346
42774
39992
29312
41646
41158
37313
34689
45332
36172
37906
46706
38177
39298
39870
42248
48747
37442
47657
43406
47224
44731
49251
55848
47217
48894
49026
49043
42642
45425
48342
57687
63171
68289
48310
59571
46475
71538
53405
53251
53911
43451
51142
49115
50434
53583
58477
64522
46199
45959
45229
50918
51595
54805
45932
46273
36015
56454
51073
55889
55633
57903
54206
47513
52987
58496
51513
37016
28536
47242
44611
48512
45980
47986
47109
44853
50822
31863
43980
48366
51121
55828
64872
46155
47199
47210
52520
44285
50486
73553
41712
45933
42668
42414
51003
55416
48470
48660
49073
44836
60990
50000
50026
59753
68045
62665
67862
55144
62001
64879
57270
48840
48953
49060
39896
53216
48796
58524
64066
59747
3808
63668
61149
46782
58457
62688
47922
59619
48311
43978
60843
56104
59290
47489
0
53107
60764
45508
50649
44049
63112
44587
59888
44686
54764
53625
49298
51851
41167
61880
53735
51566
49125
43055
48610
43987
46843
54712
49739
46365
42732
54609
56041
56421
60707
55802
50472
61224
41399
58843
40884
46842
47542
33261
61921
53354
50504
53395
45740
57964
50998
48399
45640
49049
52220
52451
45523
53982
47141
55844
50770
58208
44362
61863
58756
37687
43555
28205
51560
59041
50355
38339
44901
52501
53580
46987
49274
43226
51896
44152
50956
47336
51462
49016
41887
51458
35226
52229
47150
45899
68784
45979
48847
48192
48724
57601
45701
50254
52803
52137
44493
47064
56850
51996
44999
46923
56619
44795
51720
57074
48402
60541
41345
54319
60308
42954
56091
62286
43038
47340
52604
56159
48530
47668
59852
46685
49603
46658
51963
51802
46541
58650
46316
58907
50781
52249
54127
68391
52169
38957
44931
33948
50903
44381
62567
42546
62830
63573
46196
47043
45657
60062
48202
63282
72870
38337
43931
51321
49402
60127
27733
49964
45033
46865
40525
57207
48661
58467
52134
38674
42955
54979
52576
45405
43446
54353
48884
54241
46655
53923
33140
49653
57413
43088
48140
58969
54148
57158
43521
50881
49645
50199
44217
50925
48879
25688
49852
51438
62366
50533
47394
45376
62910
56763
49763
59690
43108
50139
39153
39106
43105
42658
60547
57660
52283
45163
37755
49696
47180
60887
45282
41513
45055
49233
57864
60332
53786
52440
64270
58359
50255
34131
51083
34374
69694
46253
63840
28497
59464
57628
65064
47163
42526
50058
41141
68470
49835
51626
48241
50264
49656
39583
56214
46695
44085
50548
46046
42804
56053
44572
39107
47130
48967
51678
50262
55672
47950
62558
40655
58895
42976
66306
31960
44463
47199
27769
43765
42509
44520
36651
67134
58580
72901
49569
47520
51181
23586
46273
41194
64719
42031
63708
64158
54040
49369
43943
52680
40160
50765
50069
52935
50687
42641
44106
45295
43254
53555
42299
57689
50871
49003
56023
35801
56335
61676
49412
48038
47928
54588
51346
44985
51654
49243
59394
48539
54357
47086
53585
52893
55894
49323
44475
54182
54348
42544
48401
47476
55399
54805
49364
50604
60352
42631
51494
45973
44785
53961
55981
42527
44915
48900
51076
36793
48995
44686
45605
50783
48082
51891
58492
45276
51875
53189
44018
40245
55622
57974
52175
35362
0
46037
37389
45641
44556
41016
43724
52289
41376
37578
51595
37329
57166
48954
48702
52044
55107
38346
61315
50401
43548
58242
51807
54807
50983
43941
40032
42282
44645
52224
42865
54389
59309
47693
58903
39384
70548
50974
52792
47819
49103
45619
49506
58067
62536
58462
33753
55879
46017
61964
50058
47395
43295
49876
48877
53447
55986
18924
54807
45319
59101
53725
56169
69123
28047
46392
41769
45994
58301
54317
55511
48011
45999
45037
47126
29037
46220
50228
50461
46946
63488
44041
46713
48978
49226
22001
61833
56947
38340
40987
47325
52097
54855
53657
53668
43235
64708
49897
60734
49178
52750
49715
49869
65767
45383
49920
29311
38410
59313
56808
37310
45567
55803
48983
58487
57976
43967
48306
68819
50709
52388
40044
52957
43579
52646
42396
51598
69434
40606
48773
53689
57597
62257
58040
66970
49616
46335
48826
50593
48367
46523
55787
58237
36581
35238
55974
54030
45198
63549
61729
46360
39483
39920
43092
42119
49581
48761
56562
43083
49606
47603
53828
59110
47262
48001
55111
44356
51090
44230
53935
37504
42349
50297
54147
50240
47010
62049
34949
49416
48255
36600
46959
68353
54069
49875
51028
51219
59418
53483
44847
56661
52303
48353
33238
42345
42590
36665
46903
48566
47785
56907
51732
51662
54236
58829
45742
44775
39373
57799
45252
46537
53078
45884
55451
48417
56670
50731
54036
47814
54845
84248
52532
70187
75264
70936
83199
84190
60553
60968
88293
80691
62106
93243
72367
84966
83217
70111
86140
52053
80059
70230
64241
85678
75982
56969
53641
78142
72180
86041
66020
83005
48124
76314
67938
65042
67585
71783
73716
76307
37854
61294
69913
88087
72750
81274
50281
73459
75747
73504
55067
75904
86797
66693
79097
66074
61602
78892
70614
60449
72128
65153
72801
65609
69877
73364
76802
63526
70951
55860
67183
72228
25293
66829
72835
79719
65695
66972
77666
59360
80026
54485
83090
80611
54223
73283
68949
87039
58506
65543
78487
69587
83317
88811
80988
74177
71084
50913
70180
73056
78163
75384
77911
85469
73382
73276
60583
75133
53986
37321
94672
62656
76565
64301
75988
70500
53065
71444
82099
64441
72647
72436
70541
70472
82820
67434
63802
66840
71389
65511
83135
85966
89860
50334
71504
73710
32772
74677
55196
55532
80013
43267
75409
80444
76977
69719
20615
79720
110584
98730
85804
119652
85436
95105
139946
94081
108823
138433
99504
106820
110142
88809
125972
66001
103223
109414
96197
39533
89630
93495
11525
141832
95703
108022
39471
124577
99074
38637
108683
70120
150297
71663
101932
103330
114927
85956
128363
97434
98702
121199
126414
108926
76893
106246
145590
120606
107999
141422
85305
155359
143706
55680
37748
86671
166935
124137
140210
93794
46139
94446
97471
81500
94642
97741
119311
169817
93289
113159
125555
113538
159722
86174
111272
99626
91979
111987
116069
90972
166389
121437
146393
84763
142832
103161
111737
93774
141785
119482
104985
94166
88557
96651
88949
104302
93533
90869
91745
162644
112693
126857
102059
98089
125683
107217
89525
86818
96601
87622
130191
125109
118725
92322
92528
129698
83586
50135
88755
64408
137400
81406
38722
164907
91908
107902
92427
102240
85350
104026
122413
82092
170219
112492
114490
118608
131538
89739
100701
110960
94694
114802
109088
82708
91047
91619
118811
110418
109414
141587
85462
130592
113318
97850
96111
114339
114319
130130
101447
74694
78901
89170
112143
122198
118789
99928
89253
73957
109846
75770
108910
126026
111802
95448
106231
95768
63374
87032
101318
93421
98938
96423
100142
112175
133560
98802
80813
87595
148346
88354
92103
90836
135971
72912
90126
84992
99231
94243
84221
104943
152761
131375
99238
91678
91377
120453
93268
90549
81294
102494
98075
173891
126071
129892
100199
125761
97162
126101
103368
90417
131630
145930
148972
82558
91905
103001
102837
134409
127270
101483
112209
63890
63170
94767
76522
149684
179087
112550
96077
93216
100123
101631
163692
80786
98510
132526
71958
101946
74685
120249
93466
88266
103657
88428
120993
106146
96608
98664
113027
81994
128649
131088
95852
120964
117611
99414
103273
35360
93763
140728
73667
123500
115931
109259
97300
104039
81796
106501
129715
136936
139190
104808
73617
166462
101649
82015
91217
119129
65873
92788
170296
85102
102545
154996
134257
192647
81815
89424
90382
109163
138224
108874
50429
126526
158496
84122
97205
87604
81351
97641
97317
95486
170041
167128
121419
70830
99285
166407
80087
103381
98891
98291
100158
124483
103869
144278
89423
172922
121862
71587
92632
109692
101954
98616
132949
140162
119805
85422
177538
94969
79533
140820
104753
113860
79336
74512
138202
163078
106774
100081
109982
46811
30595
81441
92064
132042
47756
93822
91838
100154
65088
101201
125277
115836
130177
44110
109772
92905
93216
83016
38311
95251
100228
85168
84726
124410
86089
87746
93922
109311
96844
152331
137912
86425
92416
82638
100440
137411
134313
92849
132688
145438
144286
57091
133660
149038
111563
110951
170184
117587
211057
103349
402198
179556
103653
228808
287029
129468
215364
358907
309891
217615
248475
173747
181618
170282
132375
348004
153039
143586
157233
220343
215933
210985
182877
280631
239024
201073
126895
160346
270415
165436
146347
46474
192589
220058
158836
326392
240757
228456
190572
171881
224315
180567
155767
192281
187633
177160
151625
212203
220574
206565
203307
235329
285737
118300
182664
231050
272912
154800
205262
247699
13801
191596
159880
214264
170304
321351
249791
190177
256972
198382
198118
175244
188538
196015
215497
387608
451654
161509
100105
167672
211117
346807
180187
220925
225985
67008
433567
363230
209268
232458
233181
233859
183573
233258
326070
112548
453597
424272
467065
554810
406763
285665
6380
15530
25301
9629
24873
36847
50267
41325
14377
27692
21194
11652
9729
14010
16822
21854
22219
20385
9427
25924
17000
18658
28932
21739
36016
29595
26265
25991
24598
21759
22601
23064
50415
47420
47891
83267
42245
28014
37675
54014
18173
69204
54728
39048
146999
157916
101589
103602
143834
94825
79272
61133
54168
60599
5496
104869
36132
3317
4710
4940
4089
3955
4221
3888
4688
5492
5626
5875
5054
5313
4943
4335
5581
5495
5338
5384
5998
6990
6940
6728
6071
6411
6142
6395
7481
7114
7570
8816
7460
8877
8248
8978
9630
8536
8048
9036
9618
9897
9197
10288
10378
10932
10811
10825
11531
11443
12927
13553
13638
13564
12908
12702
13889
13596
13407
13293
14055
14216
13423
13724
13270
14456
15525
15930
15096
15741
16056
16695
15590
15238
15677
15142
16801
17928
17594
16674
16777
16718
16437
18430
16924
18507
18295
18744
19942
20555
20193
19909
21129
21381
20585
21406
21874
20718
21997
22896
21450
22451
23255
28958
25090
29845
26102
29330
28819
23363
22741
22504
23170
27112
28213
26652
26519
34364
28222
36455
37933
35233
35606
33350
54236
65149
73311
43442
6923
5630
6595
7258
8144
8797
8030
8546
9411
9620
8124
9619
9926
9043
10490
10277
10155
10914
10353
10716
10965
10718
10784
10180
10381
10137
11969
11341
11445
11666
11882
11487
11789
11986
12843
11684
12903
12642
12517
12978
12357
12697
12552
12321
12423
12637
13670
13879
13058
13951
13823
13137
13300
13395
13371
13420
14095
13458
13140
13491
14477
13894
14458
13981
14831
14090
14243
14104
15227
15018
15150
15544
15971
15132
15547
15639
15305
16441
16188
16789
16822
16730
16339
16402
17027
17083
17725
17592
17712
17959
18024
18962
18370
18653
18568
18075
18859
18024
18867
18681
18712
19475
19183
19666
19275
19632
19453
19536
19088
20792
20000
20985
20904
20647
20115
20508
20146
20224
21028
20054
20387
20673
21828
21594
21329
21830
21566
21801
22467
22439
21180
22325
22683
22725
23138
22091
23833
22223
22627
22530
22169
23978
23143
23928
23011
23699
24609
24841
23472
24854
24121
25878
28201
26846
25644
27364
26833
27588
24307
24273
25286
24753
29187
26586
27093
24176
29923
27113
25729
27199
26289
27572
27569
26177
28230
28330
28449
28376
25415
29316
28216
26862
28299
28799
27986
26060
25147
37880
38704
30838
38693
35675
33398
32364
36031
34433
38969
31553
33826
38470
33700
33719
30470
39269
31133
31790
31291
36845
30229
31672
33243
30244
37899
35325
33851
30577
31922
36894
30497
38881
32560
34339
35552
31340
45606
42670
42305
41006
40826
37791
41514
47232
42044
46350
66190
58021
54401
56279
46671
59674
43745
41912
42510
49786
51786
50109
50857
44249
44785
65837
63793
52462
50045
62274
52380
52572
52462
52904
91106
93720
93496
87438
171699
78190
80662
98344
76097
89634
83325
132392
138470
176805
123049
100427
135404
171253
135021
115420
150331
105392
124333
281118
3943
5872
21014
15132
6396
10323
8202
7009
10763
14303
14680
12199
13060
12108
14012
15229
24857
52239
22132
35074
26979
20866
16642
18765
17442
105313
0
0
0
10423
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4801
6235
10084
10994
10034
11729
11026
11397
11022
11999
11753
11180
11529
12343
12403
12611
11905
12658
12982
13157
13765
15964
14294
14682
13153
14657
13861
14030
14293
16123
15010
16092
15270
16990
15800
15507
18257
17456
16220
18224
18193
19776
19669
19170
10061
11222
11928
11812
13422
13066
13944
15169
15854
17552
18024
19942
18835
18384
20634
22476
24580
24620
24477
35528
31721
39249
32263
30035
30941
30170
26111
13533
11001
11874
15286
13995
20674
17867
16376
0
2273
0
17307
16671
12115
0
24119
0
0
0
681
0
5739
2219
4280
6985
5689
0
624
0
0
3602
8238
0
5156
9351
6456
663
17500
8957
10357
13426
10108
13247
19108
7890
7027
15028
19962
20194
17157
11574
455
7223
18830
12598
20522
4601
22345
20156
24328
20386
31064
27445
25677
28068
